Grid Size,256
NULL,NodeType,GridX,GridY,Length,Width,Height,PosX,PosY,PosZ
0,1,144,141,8,8,0,289.0,283.0,0
0,1,144,140,8,8,0,289.0,281.0,0
0,1,145,140,8,8,0,291.0,281.0,0
0,1,146,140,8,8,0,293.0,281.0,0
0,1,146,141,8,8,0,293.0,283.0,0
0,1,146,142,8,8,0,293.0,285.0,0
0,1,145,142,8,8,0,291.0,285.0,0
0,0,146,141,8,8,0,293.0,283.0,0
0,1,145,142,8,8,0,291.0,285.0,0
0,1,145,141,8,8,0,291.0,283.0,0
0,1,145,140,8,8,0,291.0,281.0,0
0,1,146,140,8,8,0,293.0,281.0,0
0,1,147,140,8,8,0,295.0,281.0,0
0,1,147,141,8,8,0,295.0,283.0,0
0,1,147,142,8,8,0,295.0,285.0,0
0,1,146,142,8,8,0,293.0,285.0,0
0,0,147,141,8,8,0,295.0,283.0,0
0,1,146,142,8,8,0,293.0,285.0,0
0,1,146,141,8,8,0,293.0,283.0,0
0,1,146,140,8,8,0,293.0,281.0,0
0,1,147,140,8,8,0,295.0,281.0,0
0,1,148,140,8,8,0,297.0,281.0,0
0,1,148,141,8,8,0,297.0,283.0,0
0,1,148,142,8,8,0,297.0,285.0,0
0,1,147,142,8,8,0,295.0,285.0,0
0,0,148,141,8,8,0,297.0,283.0,0
0,1,147,142,8,8,0,295.0,285.0,0
0,1,147,141,8,8,0,295.0,283.0,0
0,1,147,140,8,8,0,295.0,281.0,0
0,1,148,140,8,8,0,297.0,281.0,0
0,1,149,140,8,8,0,299.0,281.0,0
0,1,149,141,8,8,0,299.0,283.0,0
0,1,149,142,8,8,0,299.0,285.0,0
0,1,148,142,8,8,0,297.0,285.0,0
0,0,149,141,8,8,0,299.0,283.0,0
0,1,148,142,8,8,0,297.0,285.0,0
0,1,148,141,8,8,0,297.0,283.0,0
0,1,148,140,8,8,0,297.0,281.0,0
0,1,149,140,8,8,0,299.0,281.0,0
0,1,150,140,8,8,0,301.0,281.0,0
0,1,150,141,8,8,0,301.0,283.0,0
0,1,150,142,8,8,0,301.0,285.0,0
0,1,149,142,8,8,0,299.0,285.0,0
0,0,150,141,8,8,0,301.0,283.0,0
0,1,149,142,8,8,0,299.0,285.0,0
0,1,149,141,8,8,0,299.0,283.0,0
0,1,149,140,8,8,0,299.0,281.0,0
0,1,150,140,8,8,0,301.0,281.0,0
0,1,151,140,8,8,0,303.0,281.0,0
0,1,151,141,8,8,0,303.0,283.0,0
0,1,151,142,8,8,0,303.0,285.0,0
0,1,150,142,8,8,0,301.0,285.0,0
0,0,151,141,8,8,0,303.0,283.0,0
0,1,150,142,8,8,0,301.0,285.0,0
0,1,150,141,8,8,0,301.0,283.0,0
0,1,150,140,8,8,0,301.0,281.0,0
0,1,151,140,8,8,0,303.0,281.0,0
0,1,152,140,8,8,0,305.0,281.0,0
0,1,152,141,8,8,0,305.0,283.0,0
0,1,152,142,8,8,0,305.0,285.0,0
0,1,151,142,8,8,0,303.0,285.0,0
0,0,152,141,8,8,0,305.0,283.0,0
0,1,151,142,8,8,0,303.0,285.0,0
0,1,151,141,8,8,0,303.0,283.0,0
0,1,151,140,8,8,0,303.0,281.0,0
0,1,152,140,8,8,0,305.0,281.0,0
0,1,153,140,8,8,0,307.0,281.0,0
0,1,153,141,8,8,0,307.0,283.0,0
0,1,153,142,8,8,0,307.0,285.0,0
0,1,152,142,8,8,0,305.0,285.0,0
0,0,153,141,8,8,0,307.0,283.0,0
0,1,152,142,8,8,0,305.0,285.0,0
0,1,152,141,8,8,0,305.0,283.0,0
0,1,152,140,8,8,0,305.0,281.0,0
0,1,153,140,8,8,0,307.0,281.0,0
0,1,154,140,8,8,0,309.0,281.0,0
0,1,154,141,8,8,0,309.0,283.0,0
0,1,154,142,8,8,0,309.0,285.0,0
0,1,153,142,8,8,0,307.0,285.0,0
0,0,154,141,8,8,0,309.0,283.0,0
0,1,153,142,8,8,0,307.0,285.0,0
0,1,153,141,8,8,0,307.0,283.0,0
0,1,153,140,8,8,0,307.0,281.0,0
0,1,154,140,8,8,0,309.0,281.0,0
0,1,155,140,8,8,0,311.0,281.0,0
0,1,155,141,8,8,0,311.0,283.0,0
0,1,155,142,8,8,0,311.0,285.0,0
0,1,154,142,8,8,0,309.0,285.0,0
0,0,155,141,8,8,0,311.0,283.0,0
0,1,154,142,8,8,0,309.0,285.0,0
0,1,154,141,8,8,0,309.0,283.0,0
0,1,154,140,8,8,0,309.0,281.0,0
0,1,155,140,8,8,0,311.0,281.0,0
0,1,156,140,8,8,0,313.0,281.0,0
0,1,156,141,8,8,0,313.0,283.0,0
0,1,156,142,8,8,0,313.0,285.0,0
0,1,155,142,8,8,0,311.0,285.0,0
0,0,156,141,8,8,0,313.0,283.0,0
0,1,155,142,8,8,0,311.0,285.0,0
0,1,155,141,8,8,0,311.0,283.0,0
0,1,155,140,8,8,0,311.0,281.0,0
0,1,156,140,8,8,0,313.0,281.0,0
0,1,157,140,8,8,0,315.0,281.0,0
0,1,157,141,8,8,0,315.0,283.0,0
0,1,157,142,8,8,0,315.0,285.0,0
0,1,156,142,8,8,0,313.0,285.0,0
0,0,157,141,8,8,0,315.0,283.0,0
0,1,156,142,8,8,0,313.0,285.0,0
0,1,156,141,8,8,0,313.0,283.0,0
0,1,156,140,8,8,0,313.0,281.0,0
0,1,157,140,8,8,0,315.0,281.0,0
0,1,158,140,8,8,0,317.0,281.0,0
0,1,158,141,8,8,0,317.0,283.0,0
0,1,158,142,8,8,0,317.0,285.0,0
0,1,157,142,8,8,0,315.0,285.0,0
0,0,158,141,8,8,0,317.0,283.0,0
0,1,157,142,8,8,0,315.0,285.0,0
0,1,157,141,8,8,0,315.0,283.0,0
0,1,157,140,8,8,0,315.0,281.0,0
0,1,158,140,8,8,0,317.0,281.0,0
0,1,159,140,8,8,0,319.0,281.0,0
0,1,159,141,8,8,0,319.0,283.0,0
0,1,159,142,8,8,0,319.0,285.0,0
0,1,158,142,8,8,0,317.0,285.0,0
0,0,159,141,8,8,0,319.0,283.0,0
0,1,158,142,8,8,0,317.0,285.0,0
0,1,158,141,8,8,0,317.0,283.0,0
0,1,158,140,8,8,0,317.0,281.0,0
0,1,159,140,8,8,0,319.0,281.0,0
0,1,160,140,8,8,0,321.0,281.0,0
0,1,160,141,8,8,0,321.0,283.0,0
0,1,160,142,8,8,0,321.0,285.0,0
0,1,159,142,8,8,0,319.0,285.0,0
0,0,160,141,8,8,0,321.0,283.0,0
0,1,159,142,8,8,0,319.0,285.0,0
0,1,159,141,8,8,0,319.0,283.0,0
0,1,159,140,8,8,0,319.0,281.0,0
0,1,160,140,8,8,0,321.0,281.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,160,142,8,8,0,321.0,285.0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,24,142,8,8,0,49.0,285.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,24,141,8,8,0,49.0,283.0,0
0,1,25,141,8,8,0,51.0,283.0,0
0,1,25,142,8,8,0,51.0,285.0,0
0,1,25,143,8,8,0,51.0,287.0,0
0,1,24,143,8,8,0,49.0,287.0,0
0,0,25,142,8,8,0,51.0,285.0,0
0,1,24,143,8,8,0,49.0,287.0,0
0,1,24,142,8,8,0,49.0,285.0,0
0,1,24,141,8,8,0,49.0,283.0,0
0,1,25,141,8,8,0,51.0,283.0,0
0,1,26,141,8,8,0,53.0,283.0,0
0,1,26,142,8,8,0,53.0,285.0,0
0,1,26,143,8,8,0,53.0,287.0,0
0,1,25,143,8,8,0,51.0,287.0,0
0,0,26,142,8,8,0,53.0,285.0,0
0,1,25,143,8,8,0,51.0,287.0,0
0,1,25,142,8,8,0,51.0,285.0,0
0,1,25,141,8,8,0,51.0,283.0,0
0,1,26,141,8,8,0,53.0,283.0,0
0,1,27,141,8,8,0,55.0,283.0,0
0,1,27,142,8,8,0,55.0,285.0,0
0,1,27,143,8,8,0,55.0,287.0,0
0,1,26,143,8,8,0,53.0,287.0,0
0,0,27,142,8,8,0,55.0,285.0,0
0,1,26,143,8,8,0,53.0,287.0,0
0,1,26,142,8,8,0,53.0,285.0,0
0,1,26,141,8,8,0,53.0,283.0,0
0,1,27,141,8,8,0,55.0,283.0,0
0,1,28,141,8,8,0,57.0,283.0,0
0,1,28,142,8,8,0,57.0,285.0,0
0,1,28,143,8,8,0,57.0,287.0,0
0,1,27,143,8,8,0,55.0,287.0,0
0,0,28,142,8,8,0,57.0,285.0,0
0,1,27,143,8,8,0,55.0,287.0,0
0,1,27,142,8,8,0,55.0,285.0,0
0,1,27,141,8,8,0,55.0,283.0,0
0,1,28,141,8,8,0,57.0,283.0,0
0,1,29,141,8,8,0,59.0,283.0,0
0,1,29,142,8,8,0,59.0,285.0,0
0,1,29,143,8,8,0,59.0,287.0,0
0,1,28,143,8,8,0,57.0,287.0,0
0,0,29,142,8,8,0,59.0,285.0,0
0,1,28,143,8,8,0,57.0,287.0,0
0,1,28,142,8,8,0,57.0,285.0,0
0,1,28,141,8,8,0,57.0,283.0,0
0,1,29,141,8,8,0,59.0,283.0,0
0,1,30,141,8,8,0,61.0,283.0,0
0,1,30,142,8,8,0,61.0,285.0,0
0,1,30,143,8,8,0,61.0,287.0,0
0,1,29,143,8,8,0,59.0,287.0,0
0,0,30,142,8,8,0,61.0,285.0,0
0,1,29,143,8,8,0,59.0,287.0,0
0,1,29,142,8,8,0,59.0,285.0,0
0,1,29,141,8,8,0,59.0,283.0,0
0,1,30,141,8,8,0,61.0,283.0,0
0,1,31,141,8,8,0,63.0,283.0,0
0,1,31,142,8,8,0,63.0,285.0,0
0,1,31,143,8,8,0,63.0,287.0,0
0,1,30,143,8,8,0,61.0,287.0,0
0,0,31,142,8,8,0,63.0,285.0,0
0,1,30,143,8,8,0,61.0,287.0,0
0,1,30,142,8,8,0,61.0,285.0,0
0,1,30,141,8,8,0,61.0,283.0,0
0,1,31,141,8,8,0,63.0,283.0,0
0,1,32,141,8,8,0,65.0,283.0,0
0,1,32,142,8,8,0,65.0,285.0,0
0,1,32,143,8,8,0,65.0,287.0,0
0,1,31,143,8,8,0,63.0,287.0,0
0,0,32,142,8,8,0,65.0,285.0,0
0,1,31,143,8,8,0,63.0,287.0,0
0,1,31,142,8,8,0,63.0,285.0,0
0,1,31,141,8,8,0,63.0,283.0,0
0,1,32,141,8,8,0,65.0,283.0,0
0,1,33,141,8,8,0,67.0,283.0,0
0,1,33,142,8,8,0,67.0,285.0,0
0,1,33,143,8,8,0,67.0,287.0,0
0,1,32,143,8,8,0,65.0,287.0,0
0,0,33,142,8,8,0,67.0,285.0,0
0,1,32,143,8,8,0,65.0,287.0,0
0,1,32,142,8,8,0,65.0,285.0,0
0,1,32,141,8,8,0,65.0,283.0,0
0,1,33,141,8,8,0,67.0,283.0,0
0,1,34,141,8,8,0,69.0,283.0,0
0,1,34,142,8,8,0,69.0,285.0,0
0,1,34,143,8,8,0,69.0,287.0,0
0,1,33,143,8,8,0,67.0,287.0,0
0,0,34,142,8,8,0,69.0,285.0,0
0,1,33,143,8,8,0,67.0,287.0,0
0,1,33,142,8,8,0,67.0,285.0,0
0,1,33,141,8,8,0,67.0,283.0,0
0,1,34,141,8,8,0,69.0,283.0,0
0,1,35,141,8,8,0,71.0,283.0,0
0,1,35,142,8,8,0,71.0,285.0,0
0,1,35,143,8,8,0,71.0,287.0,0
0,1,34,143,8,8,0,69.0,287.0,0
0,0,35,142,8,8,0,71.0,285.0,0
0,1,34,143,8,8,0,69.0,287.0,0
0,1,34,142,8,8,0,69.0,285.0,0
0,1,34,141,8,8,0,69.0,283.0,0
0,1,35,141,8,8,0,71.0,283.0,0
0,1,36,141,8,8,0,73.0,283.0,0
0,1,36,142,8,8,0,73.0,285.0,0
0,1,36,143,8,8,0,73.0,287.0,0
0,1,35,143,8,8,0,71.0,287.0,0
0,0,36,142,8,8,0,73.0,285.0,0
0,1,35,143,8,8,0,71.0,287.0,0
0,1,35,142,8,8,0,71.0,285.0,0
0,1,35,141,8,8,0,71.0,283.0,0
0,1,36,141,8,8,0,73.0,283.0,0
0,1,37,141,8,8,0,75.0,283.0,0
0,1,37,142,8,8,0,75.0,285.0,0
0,1,37,143,8,8,0,75.0,287.0,0
0,1,36,143,8,8,0,73.0,287.0,0
0,0,37,142,8,8,0,75.0,285.0,0
0,1,36,143,8,8,0,73.0,287.0,0
0,1,36,142,8,8,0,73.0,285.0,0
0,1,36,141,8,8,0,73.0,283.0,0
0,1,37,141,8,8,0,75.0,283.0,0
0,1,38,141,8,8,0,77.0,283.0,0
0,1,38,142,8,8,0,77.0,285.0,0
0,1,38,143,8,8,0,77.0,287.0,0
0,1,37,143,8,8,0,75.0,287.0,0
0,0,38,142,8,8,0,77.0,285.0,0
0,1,37,143,8,8,0,75.0,287.0,0
0,1,37,142,8,8,0,75.0,285.0,0
0,1,37,141,8,8,0,75.0,283.0,0
0,1,38,141,8,8,0,77.0,283.0,0
0,1,39,141,8,8,0,79.0,283.0,0
0,1,39,142,8,8,0,79.0,285.0,0
0,1,39,143,8,8,0,79.0,287.0,0
0,1,38,143,8,8,0,77.0,287.0,0
0,0,39,142,8,8,0,79.0,285.0,0
0,1,38,143,8,8,0,77.0,287.0,0
0,1,38,142,8,8,0,77.0,285.0,0
0,1,38,141,8,8,0,77.0,283.0,0
0,1,39,141,8,8,0,79.0,283.0,0
0,1,40,141,8,8,0,81.0,283.0,0
0,1,40,142,8,8,0,81.0,285.0,0
0,1,40,143,8,8,0,81.0,287.0,0
0,1,39,143,8,8,0,79.0,287.0,0
0,0,40,142,8,8,0,81.0,285.0,0
0,1,39,143,8,8,0,79.0,287.0,0
0,1,39,142,8,8,0,79.0,285.0,0
0,1,39,141,8,8,0,79.0,283.0,0
0,1,40,141,8,8,0,81.0,283.0,0
0,1,41,141,8,8,0,83.0,283.0,0
0,1,41,142,8,8,0,83.0,285.0,0
0,1,41,143,8,8,0,83.0,287.0,0
0,1,40,143,8,8,0,81.0,287.0,0
0,0,41,142,8,8,0,83.0,285.0,0
0,1,40,143,8,8,0,81.0,287.0,0
0,1,40,142,8,8,0,81.0,285.0,0
0,1,40,141,8,8,0,81.0,283.0,0
0,1,41,141,8,8,0,83.0,283.0,0
0,1,42,141,8,8,0,85.0,283.0,0
0,1,42,142,8,8,0,85.0,285.0,0
0,1,42,143,8,8,0,85.0,287.0,0
0,1,41,143,8,8,0,83.0,287.0,0
0,0,42,142,8,8,0,85.0,285.0,0
0,1,41,143,8,8,0,83.0,287.0,0
0,1,41,142,8,8,0,83.0,285.0,0
0,1,41,141,8,8,0,83.0,283.0,0
0,1,42,141,8,8,0,85.0,283.0,0
0,1,43,141,8,8,0,87.0,283.0,0
0,1,43,142,8,8,0,87.0,285.0,0
0,1,43,143,8,8,0,87.0,287.0,0
0,1,42,143,8,8,0,85.0,287.0,0
0,0,43,142,8,8,0,87.0,285.0,0
0,1,42,143,8,8,0,85.0,287.0,0
0,1,42,142,8,8,0,85.0,285.0,0
0,1,42,141,8,8,0,85.0,283.0,0
0,1,43,141,8,8,0,87.0,283.0,0
0,1,44,141,8,8,0,89.0,283.0,0
0,1,44,142,8,8,0,89.0,285.0,0
0,1,44,143,8,8,0,89.0,287.0,0
0,1,43,143,8,8,0,87.0,287.0,0
0,0,44,142,8,8,0,89.0,285.0,0
0,1,43,143,8,8,0,87.0,287.0,0
0,1,43,142,8,8,0,87.0,285.0,0
0,1,43,141,8,8,0,87.0,283.0,0
0,1,44,141,8,8,0,89.0,283.0,0
0,1,45,141,8,8,0,91.0,283.0,0
0,1,45,142,8,8,0,91.0,285.0,0
0,1,45,143,8,8,0,91.0,287.0,0
0,1,44,143,8,8,0,89.0,287.0,0
0,0,45,142,8,8,0,91.0,285.0,0
0,1,44,143,8,8,0,89.0,287.0,0
0,1,44,142,8,8,0,89.0,285.0,0
0,1,44,141,8,8,0,89.0,283.0,0
0,1,45,141,8,8,0,91.0,283.0,0
0,1,46,141,8,8,0,93.0,283.0,0
0,1,46,142,8,8,0,93.0,285.0,0
0,1,46,143,8,8,0,93.0,287.0,0
0,1,45,143,8,8,0,91.0,287.0,0
0,0,46,142,8,8,0,93.0,285.0,0
0,1,45,143,8,8,0,91.0,287.0,0
0,1,45,142,8,8,0,91.0,285.0,0
0,1,45,141,8,8,0,91.0,283.0,0
0,1,46,141,8,8,0,93.0,283.0,0
0,1,47,141,8,8,0,95.0,283.0,0
0,1,47,142,8,8,0,95.0,285.0,0
0,1,47,143,8,8,0,95.0,287.0,0
0,1,46,143,8,8,0,93.0,287.0,0
0,0,47,142,8,8,0,95.0,285.0,0
0,1,46,143,8,8,0,93.0,287.0,0
0,1,46,142,8,8,0,93.0,285.0,0
0,1,46,141,8,8,0,93.0,283.0,0
0,1,47,141,8,8,0,95.0,283.0,0
0,1,48,141,8,8,0,97.0,283.0,0
0,1,48,142,8,8,0,97.0,285.0,0
0,1,48,143,8,8,0,97.0,287.0,0
0,1,47,143,8,8,0,95.0,287.0,0
0,0,48,142,8,8,0,97.0,285.0,0
0,1,47,143,8,8,0,95.0,287.0,0
0,1,47,142,8,8,0,95.0,285.0,0
0,1,47,141,8,8,0,95.0,283.0,0
0,1,48,141,8,8,0,97.0,283.0,0
0,1,49,141,8,8,0,99.0,283.0,0
0,1,49,142,8,8,0,99.0,285.0,0
0,1,49,143,8,8,0,99.0,287.0,0
0,1,48,143,8,8,0,97.0,287.0,0
0,0,49,142,8,8,0,99.0,285.0,0
0,1,48,143,8,8,0,97.0,287.0,0
0,1,48,142,8,8,0,97.0,285.0,0
0,1,48,141,8,8,0,97.0,283.0,0
0,1,49,141,8,8,0,99.0,283.0,0
0,1,50,141,8,8,0,101.0,283.0,0
0,1,50,142,8,8,0,101.0,285.0,0
0,1,50,143,8,8,0,101.0,287.0,0
0,1,49,143,8,8,0,99.0,287.0,0
0,0,50,142,8,8,0,101.0,285.0,0
0,1,49,143,8,8,0,99.0,287.0,0
0,1,49,142,8,8,0,99.0,285.0,0
0,1,49,141,8,8,0,99.0,283.0,0
0,1,50,141,8,8,0,101.0,283.0,0
0,1,51,141,8,8,0,103.0,283.0,0
0,1,51,142,8,8,0,103.0,285.0,0
0,1,51,143,8,8,0,103.0,287.0,0
0,1,50,143,8,8,0,101.0,287.0,0
0,0,51,142,8,8,0,103.0,285.0,0
0,1,50,143,8,8,0,101.0,287.0,0
0,1,50,142,8,8,0,101.0,285.0,0
0,1,50,141,8,8,0,101.0,283.0,0
0,1,51,141,8,8,0,103.0,283.0,0
0,1,52,141,8,8,0,105.0,283.0,0
0,1,52,142,8,8,0,105.0,285.0,0
0,1,52,143,8,8,0,105.0,287.0,0
0,1,51,143,8,8,0,103.0,287.0,0
0,0,52,142,8,8,0,105.0,285.0,0
0,1,51,143,8,8,0,103.0,287.0,0
0,1,51,142,8,8,0,103.0,285.0,0
0,1,51,141,8,8,0,103.0,283.0,0
0,1,52,141,8,8,0,105.0,283.0,0
0,1,53,141,8,8,0,107.0,283.0,0
0,1,53,142,8,8,0,107.0,285.0,0
1,1,0,0,0,0,0,0,0,0
0,1,52,143,8,8,0,105.0,287.0,0
0,0,53,142,8,8,0,107.0,285.0,0
0,1,52,143,8,8,0,105.0,287.0,0
0,1,52,142,8,8,0,105.0,285.0,0
0,1,52,141,8,8,0,105.0,283.0,0
0,1,53,141,8,8,0,107.0,283.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,99,142,8,8,0,199.0,285.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,99,141,8,8,0,199.0,283.0,0
0,1,100,141,8,8,0,201.0,283.0,0
0,1,100,142,8,8,0,201.0,285.0,0
0,1,100,143,8,8,0,201.0,287.0,0
0,1,99,143,8,8,0,199.0,287.0,0
0,0,100,142,8,8,0,201.0,285.0,0
0,1,99,143,8,8,0,199.0,287.0,0
0,1,99,142,8,8,0,199.0,285.0,0
0,1,99,141,8,8,0,199.0,283.0,0
0,1,100,141,8,8,0,201.0,283.0,0
0,1,101,141,8,8,0,203.0,283.0,0
0,1,101,142,8,8,0,203.0,285.0,0
0,1,101,143,8,8,0,203.0,287.0,0
0,1,100,143,8,8,0,201.0,287.0,0
0,0,101,142,8,8,0,203.0,285.0,0
0,1,100,143,8,8,0,201.0,287.0,0
0,1,100,142,8,8,0,201.0,285.0,0
0,1,100,141,8,8,0,201.0,283.0,0
0,1,101,141,8,8,0,203.0,283.0,0
0,1,102,141,8,8,0,205.0,283.0,0
0,1,102,142,8,8,0,205.0,285.0,0
0,1,102,143,8,8,0,205.0,287.0,0
0,1,101,143,8,8,0,203.0,287.0,0
0,0,102,142,8,8,0,205.0,285.0,0
0,1,101,143,8,8,0,203.0,287.0,0
0,1,101,142,8,8,0,203.0,285.0,0
0,1,101,141,8,8,0,203.0,283.0,0
0,1,102,141,8,8,0,205.0,283.0,0
0,1,103,141,8,8,0,207.0,283.0,0
0,1,103,142,8,8,0,207.0,285.0,0
0,1,103,143,8,8,0,207.0,287.0,0
